order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd,year,month,day,hour,day_name
1073,2014-09-10 03:13:04,22479,19312,49.99,2014,9,10,3,Wednesday
1074,2014-09-10 05:21:09,23104,19757,49.99,2014,9,10,5,Wednesday
1075,2014-09-10 08:18:59,22531,19349,49.99,2014,9,10,8,Wednesday
1076,2014-09-10 09:23:41,22825,19559,49.99,2014,9,10,9,Wednesday
1077,2014-09-10 14:57:09,23017,19695,45.99,2014,9,10,14,Wednesday
1078,2014-09-10 15:05:15,23166,19801,49.99,2014,9,10,15,Wednesday
1079,2014-09-10 19:15:46,22605,19399,49.99,2014,9,10,19,Wednesday
1080,2014-09-10 19:52:43,22743,19500,49.99,2014,9,10,19,Wednesday
1081,2014-09-10 20:13:29,23335,19930,49.99,2014,9,10,20,Wednesday
1082,2014-09-10 20:36:52,22533,19351,49.99,2014,9,10,20,Wednesday
1083,2014-09-11 00:46:57,23359,19947,49.99,2014,9,11,0,Thursday
1084,2014-09-11 03:47:45,22804,19544,49.99,2014,9,11,3,Thursday
1085,2014-09-11 12:18:36,22696,19468,49.99,2014,9,11,12,Thursday
1086,2014-09-11 13:35:16,22516,19339,49.99,2014,9,11,13,Thursday
1087,2014-09-11 15:15:29,22543,19357,49.99,2014,9,11,15,Thursday
1088,2014-09-11 16:32:24,23411,19983,49.99,2014,9,11,16,Thursday
1089,2014-09-11 18:48:22,23123,19770,49.99,2014,9,11,18,Thursday
1090,2014-09-11 19:40:08,23171,19805,49.99,2014,9,11,19,Thursday
1091,2014-09-11 20:22:54,22585,19385,49.99,2014,9,11,20,Thursday
1092,2014-09-11 20:45:50,22753,19507,49.99,2014,9,11,20,Thursday
1093,2014-09-11 23:17:46,22772,19522,49.99,2014,9,11,23,Thursday
1094,2014-09-12 00:29:23,22859,19583,49.99,2014,9,12,0,Friday
1095,2014-09-12 03:24:51,23202,19829,49.99,2014,9,12,3,Friday
1096,2014-09-12 07:24:25,23323,19922,49.99,2014,9,12,7,Friday
1097,2014-09-12 09:22:41,23446,20008,49.99,2014,9,12,9,Friday
1098,2014-09-12 17:03:22,22840,19570,49.99,2014,9,12,17,Friday
1099,2014-09-12 20:52:44,23464,20020,49.99,2014,9,12,20,Friday
1100,2014-09-12 21:06:44,22873,19592,49.99,2014,9,12,21,Friday
1101,2014-09-12 21:22:18,23236,19855,49.99,2014,9,12,21,Friday
1102,2014-09-12 23:18:11,23189,19820,49.99,2014,9,12,23,Friday
1103,2014-09-12 23:39:25,22691,19465,49.99,2014,9,12,23,Friday
1104,2014-09-13 01:59:48,23256,19871,49.99,2014,9,13,1,Saturday
1105,2014-09-13 02:30:27,22768,19518,59.99,2014,9,13,2,Saturday
1106,2014-09-13 02:32:05,23296,19900,49.99,2014,9,13,2,Saturday
1107,2014-09-13 07:27:58,22865,19587,49.99,2014,9,13,7,Saturday
1108,2014-09-13 13:04:35,22821,19556,49.99,2014,9,13,13,Saturday
1109,2014-09-13 13:24:53,22924,19627,49.99,2014,9,13,13,Saturday
1110,2014-09-13 15:12:47,23203,19830,49.99,2014,9,13,15,Saturday
1111,2014-09-13 23:06:03,23026,19702,49.99,2014,9,13,23,Saturday
1112,2014-09-14 00:27:25,23093,19748,49.99,2014,9,14,0,Sunday
1113,2014-09-14 06:56:56,23526,20067,49.99,2014,9,14,6,Sunday
1114,2014-09-14 11:32:09,23573,20101,49.99,2014,9,14,11,Sunday
1115,2014-09-14 17:04:22,23590,20115,49.99,2014,9,14,17,Sunday
1116,2014-09-14 19:20:26,23215,19840,49.99,2014,9,14,19,Sunday
1117,2014-09-14 21:24:27,22989,19674,49.99,2014,9,14,21,Sunday
1118,2014-09-15 02:05:34,22916,19620,49.99,2014,9,15,2,Monday
1119,2014-09-15 09:07:33,22935,19634,45.99,2014,9,15,9,Monday
1120,2014-09-15 13:14:18,23102,19756,49.99,2014,9,15,13,Monday
1121,2014-09-15 15:02:28,23096,19751,49.99,2014,9,15,15,Monday
1122,2014-09-15 17:00:08,22846,19575,49.99,2014,9,15,17,Monday
1123,2014-09-15 19:26:15,22811,19550,49.99,2014,9,15,19,Monday
1124,2014-09-15 20:44:54,23227,19848,45.99,2014,9,15,20,Monday
1125,2014-09-15 21:03:07,23152,19791,49.99,2014,9,15,21,Monday
1126,2014-09-15 23:25:07,23238,19856,49.99,2014,9,15,23,Monday
1127,2014-09-16 00:25:42,22979,19666,49.99,2014,9,16,0,Tuesday
1128,2014-09-16 06:50:13,23691,20192,49.99,2014,9,16,6,Tuesday
1129,2014-09-16 12:09:40,23061,19727,45.99,2014,9,16,12,Tuesday
1130,2014-09-16 12:37:24,23513,20058,49.99,2014,9,16,12,Tuesday
1131,2014-09-16 14:27:24,22892,19603,49.99,2014,9,16,14,Tuesday
1132,2014-09-16 15:13:13,22961,19653,49.99,2014,9,16,15,Tuesday
1133,2014-09-16 16:12:39,22993,19678,49.99,2014,9,16,16,Tuesday
1134,2014-09-16 16:45:35,23358,19946,49.99,2014,9,16,16,Tuesday
1135,2014-09-16 16:58:49,23611,20131,49.99,2014,9,16,16,Tuesday
1136,2014-09-16 19:37:23,23454,20013,49.99,2014,9,16,19,Tuesday
1137,2014-09-16 23:03:11,23146,19787,49.99,2014,9,16,23,Tuesday
1138,2014-09-17 00:13:02,23056,19723,49.99,2014,9,17,0,Wednesday
1139,2014-09-17 01:59:33,22845,19574,49.99,2014,9,17,1,Wednesday
1140,2014-09-17 03:49:22,23661,20171,49.99,2014,9,17,3,Wednesday
1141,2014-09-17 07:59:09,23564,20094,49.99,2014,9,17,7,Wednesday
1142,2014-09-17 13:38:02,23229,19850,49.99,2014,9,17,13,Wednesday
1143,2014-09-17 14:05:54,23674,20181,49.99,2014,9,17,14,Wednesday
1144,2014-09-17 18:19:59,22931,19632,49.99,2014,9,17,18,Wednesday
1145,2014-09-17 19:42:03,23632,20148,49.99,2014,9,17,19,Wednesday
1146,2014-09-17 19:56:27,23232,19853,49.99,2014,9,17,19,Wednesday
1147,2014-09-17 20:45:00,23469,20024,49.99,2014,9,17,20,Wednesday
1148,2014-09-17 21:19:49,23046,19716,49.99,2014,9,17,21,Wednesday
1149,2014-09-17 21:40:11,23313,19915,49.99,2014,9,17,21,Wednesday
1150,2014-09-18 00:23:06,23726,20216,45.99,2014,9,18,0,Thursday
1151,2014-09-18 00:49:07,23536,20075,49.99,2014,9,18,0,Thursday
1152,2014-09-18 11:24:57,23244,19862,49.99,2014,9,18,11,Thursday
1153,2014-09-18 16:32:53,23023,19700,49.99,2014,9,18,16,Thursday
1154,2014-09-18 18:25:56,23809,20276,49.99,2014,9,18,18,Thursday
1155,2014-09-18 19:20:35,23777,20254,49.99,2014,9,18,19,Thursday
1156,2014-09-18 20:52:08,23538,20076,49.99,2014,9,18,20,Thursday
1157,2014-09-18 21:26:56,23005,19688,49.99,2014,9,18,21,Thursday
1158,2014-09-19 05:19:30,23765,20245,49.99,2014,9,19,5,Friday
1159,2014-09-19 11:53:56,23869,20322,59.99,2014,9,19,11,Friday
1160,2014-09-19 15:08:32,23178,19810,49.99,2014,9,19,15,Friday
1161,2014-09-19 18:29:46,23276,19885,49.99,2014,9,19,18,Friday
1162,2014-09-19 21:54:11,23521,20064,49.99,2014,9,19,21,Friday
1163,2014-09-19 23:23:26,23565,20095,49.99,2014,9,19,23,Friday
1164,2014-09-20 02:57:21,23292,19898,59.99,2014,9,20,2,Saturday
1165,2014-09-20 04:24:00,23420,19988,29.99,2014,9,20,4,Saturday
1166,2014-09-20 09:57:01,23569,20098,49.99,2014,9,20,9,Saturday
1167,2014-09-20 10:14:12,23147,19788,49.99,2014,9,20,10,Saturday
1168,2014-09-20 12:32:02,23355,19944,49.99,2014,9,20,12,Saturday
1169,2014-09-20 14:57:23,23459,20016,49.99,2014,9,20,14,Saturday
1170,2014-09-20 22:13:18,23288,19894,49.99,2014,9,20,22,Saturday
1171,2014-09-21 00:23:46,23673,20180,49.99,2014,9,21,0,Sunday
1172,2014-09-21 03:15:57,23697,20196,45.99,2014,9,21,3,Sunday
1173,2014-09-21 08:00:26,23251,19867,59.99,2014,9,21,8,Sunday
1174,2014-09-22 00:30:00,23728,20217,49.99,2014,9,22,0,Monday
1175,2014-09-22 00:39:45,23613,20133,49.99,2014,9,22,0,Monday
1176,2014-09-22 01:37:38,23644,20158,49.99,2014,9,22,1,Monday
1177,2014-09-22 03:58:52,23609,20129,49.99,2014,9,22,3,Monday
1178,2014-09-22 06:05:39,23309,19912,49.99,2014,9,22,6,Monday
1179,2014-09-22 08:37:38,23560,20091,49.99,2014,9,22,8,Monday
1180,2014-09-22 10:44:54,23226,19848,49.99,2014,9,22,10,Monday
1181,2014-09-22 13:19:14,23600,20122,49.99,2014,9,22,13,Monday
1182,2014-09-22 16:35:52,23687,20189,49.99,2014,9,22,16,Monday
1183,2014-09-22 17:43:52,23928,20364,49.99,2014,9,22,17,Monday
1184,2014-09-22 18:50:07,23711,20205,49.99,2014,9,22,18,Monday
1185,2014-09-22 20:54:53,23403,19978,49.99,2014,9,22,20,Monday
1186,2014-09-22 21:07:39,23305,19909,49.99,2014,9,22,21,Monday
1187,2014-09-22 23:54:50,23524,20066,49.99,2014,9,22,23,Monday
1188,2014-09-23 04:34:43,24079,20479,49.99,2014,9,23,4,Tuesday
1189,2014-09-23 12:48:49,23770,20249,45.99,2014,9,23,12,Tuesday
1190,2014-09-23 14:57:39,23604,20125,49.99,2014,9,23,14,Tuesday
1191,2014-09-23 22:48:26,23746,20231,49.99,2014,9,23,22,Tuesday
1192,2014-09-24 04:53:24,23500,20049,49.99,2014,9,24,4,Wednesday
1193,2014-09-24 14:58:49,23804,20273,49.99,2014,9,24,14,Wednesday
1194,2014-09-24 19:39:05,23701,20199,49.99,2014,9,24,19,Wednesday
1195,2014-09-24 23:09:33,24200,20568,49.99,2014,9,24,23,Wednesday
1196,2014-09-24 23:56:53,23593,20117,49.99,2014,9,24,23,Wednesday
1197,2014-09-25 00:15:57,23596,20119,49.99,2014,9,25,0,Thursday
1198,2014-09-25 02:04:13,23610,20130,49.99,2014,9,25,2,Thursday
1199,2014-09-25 04:23:05,23732,20220,49.99,2014,9,25,4,Thursday
1200,2014-09-25 13:22:23,23579,20105,45.99,2014,9,25,13,Thursday
1201,2014-09-25 14:26:00,23693,20193,49.99,2014,9,25,14,Thursday
1202,2014-09-25 23:17:55,23511,20057,49.99,2014,9,25,23,Thursday
1203,2014-09-26 03:02:14,23714,20207,45.99,2014,9,26,3,Friday
1204,2014-09-26 03:10:40,24189,20560,49.99,2014,9,26,3,Friday
1205,2014-09-26 11:28:32,23699,20198,49.99,2014,9,26,11,Friday
1206,2014-09-27 00:27:43,23559,20090,49.99,2014,9,27,0,Saturday
1207,2014-09-27 20:42:09,24304,20645,49.99,2014,9,27,20,Saturday
1208,2014-09-28 00:12:46,23645,20159,49.99,2014,9,28,0,Sunday
1209,2014-09-28 03:48:41,23769,20248,49.99,2014,9,28,3,Sunday
1210,2014-09-28 07:23:37,23703,20200,49.99,2014,9,28,7,Sunday
1211,2014-09-28 14:21:22,23890,20337,45.99,2014,9,28,14,Sunday
1212,2014-09-28 14:51:05,23664,20174,49.99,2014,9,28,14,Sunday
1213,2014-09-28 19:23:33,23798,20268,49.99,2014,9,28,19,Sunday
1214,2014-09-28 23:04:55,24307,20647,45.99,2014,9,28,23,Sunday
1215,2014-09-28 23:24:15,23741,20228,49.99,2014,9,28,23,Sunday
1216,2014-09-29 00:50:13,23785,20260,49.99,2014,9,29,0,Monday
1217,2014-09-29 16:01:41,23751,20235,49.99,2014,9,29,16,Monday
1218,2014-09-29 19:41:24,23774,20251,49.99,2014,9,29,19,Monday
1219,2014-09-30 08:30:28,23850,20306,45.99,2014,9,30,8,Tuesday
1220,2014-09-30 18:19:00,24214,20578,49.99,2014,9,30,18,Tuesday
1221,2014-09-30 19:17:55,23761,20242,49.99,2014,9,30,19,Tuesday
1222,2014-10-01 01:32:34,24575,20837,49.99,2014,10,1,1,Wednesday
1223,2014-10-01 09:42:21,24445,20744,49.99,2014,10,1,9,Wednesday
1224,2014-10-01 11:43:58,24610,20861,29.99,2014,10,1,11,Wednesday
1225,2014-10-01 16:18:28,24263,20611,45.99,2014,10,1,16,Wednesday
1226,2014-10-02 20:54:56,24299,20640,45.99,2014,10,2,20,Thursday
1227,2014-10-03 13:11:33,24531,20805,49.99,2014,10,3,13,Friday
1228,2014-10-05 02:05:54,24213,20577,45.99,2014,10,5,2,Sunday
1229,2014-10-05 06:53:43,24205,20571,29.99,2014,10,5,6,Sunday
1230,2014-10-05 15:31:04,24333,20664,49.99,2014,10,5,15,Sunday
1231,2014-10-06 14:13:02,24187,20559,49.99,2014,10,6,14,Monday
1232,2014-10-06 16:48:44,24750,20966,59.99,2014,10,6,16,Monday
1233,2014-10-06 18:52:32,24488,20775,59.99,2014,10,6,18,Monday
1234,2014-10-07 04:44:30,25060,21192,45.99,2014,10,7,4,Tuesday
1235,2014-10-07 13:35:25,24953,21113,29.99,2014,10,7,13,Tuesday
1236,2014-10-07 17:41:13,24365,20686,45.99,2014,10,7,17,Tuesday
1237,2014-10-08 09:57:22,24258,20609,49.99,2014,10,8,9,Wednesday
1238,2014-10-08 20:53:49,24658,20897,45.99,2014,10,8,20,Wednesday
1239,2014-10-09 09:31:27,25013,21156,49.99,2014,10,9,9,Thursday
1240,2014-10-09 15:13:56,24670,20906,45.99,2014,10,9,15,Thursday
1241,2014-10-09 18:14:11,25056,21190,49.99,2014,10,9,18,Thursday
1242,2014-10-10 02:13:20,24422,20729,45.99,2014,10,10,2,Friday
1243,2014-10-10 11:32:30,24553,20821,29.99,2014,10,10,11,Friday
1244,2014-10-10 15:58:58,24637,20882,59.99,2014,10,10,15,Friday
1245,2014-10-11 02:27:58,24986,21138,49.99,2014,10,11,2,Saturday
1246,2014-10-11 08:58:17,25053,21187,59.99,2014,10,11,8,Saturday
1247,2014-10-11 19:37:22,25168,21270,45.99,2014,10,11,19,Saturday
1248,2014-10-12 01:49:55,25258,21334,49.99,2014,10,12,1,Sunday
1249,2014-10-12 12:17:09,24999,21146,49.99,2014,10,12,12,Sunday
1250,2014-10-13 01:03:58,25446,21473,49.99,2014,10,13,1,Monday
1251,2014-10-13 01:37:41,24773,20982,59.99,2014,10,13,1,Monday
1252,2014-10-13 10:19:39,24925,21095,49.99,2014,10,13,10,Monday
1253,2014-10-13 12:35:16,25066,21197,45.99,2014,10,13,12,Monday
1254,2014-10-14 08:28:49,24835,21028,49.99,2014,10,14,8,Tuesday
1255,2014-10-14 11:37:45,24625,20872,45.99,2014,10,14,11,Tuesday
1256,2014-10-15 04:08:46,25530,21539,29.99,2014,10,15,4,Wednesday
1257,2014-10-15 21:47:57,25407,21444,45.99,2014,10,15,21,Wednesday
1258,2014-10-16 10:59:12,25199,21293,49.99,2014,10,16,10,Thursday
1259,2014-10-16 12:15:27,24951,21112,45.99,2014,10,16,12,Thursday
1260,2014-10-17 11:24:59,25024,21165,45.99,2014,10,17,11,Friday
1261,2014-10-17 19:08:33,25809,21741,45.99,2014,10,17,19,Friday
1262,2014-10-18 09:06:25,25316,21378,49.99,2014,10,18,9,Saturday
1263,2014-10-18 16:22:41,25763,21708,59.99,2014,10,18,16,Saturday
1264,2014-10-18 20:15:11,25171,21273,49.99,2014,10,18,20,Saturday
1265,2014-10-19 21:21:49,25234,21317,29.99,2014,10,19,21,Sunday
1266,2014-10-21 00:18:32,25769,21712,49.99,2014,10,21,0,Tuesday
1267,2014-10-21 10:34:18,25812,21743,45.99,2014,10,21,10,Tuesday
1268,2014-10-22 03:19:55,25180,21278,29.99,2014,10,22,3,Wednesday
1269,2014-10-23 01:42:43,25418,21453,29.99,2014,10,23,1,Thursday
1270,2014-10-23 02:04:46,25925,21826,59.99,2014,10,23,2,Thursday
1271,2014-10-23 07:34:00,26119,21976,49.99,2014,10,23,7,Thursday
1272,2014-10-25 02:23:13,25497,21510,45.99,2014,10,25,2,Saturday
1273,2014-10-25 09:36:33,26091,21957,49.99,2014,10,25,9,Saturday
1274,2014-10-26 10:37:20,26434,22204,45.99,2014,10,26,10,Sunday
1275,2014-10-26 19:51:51,25629,21607,45.99,2014,10,26,19,Sunday
1276,2014-10-27 05:07:58,26393,22175,49.99,2014,10,27,5,Monday
1277,2014-10-27 05:15:18,25741,21692,49.99,2014,10,27,5,Monday
1278,2014-10-28 09:44:59,25686,21651,49.99,2014,10,28,9,Tuesday
1279,2014-10-28 21:00:30,25734,21687,49.99,2014,10,28,21,Tuesday
1280,2014-10-30 04:00:37,26025,21906,49.99,2014,10,30,4,Thursday
1281,2014-10-30 09:38:09,26007,21892,49.99,2014,10,30,9,Thursday
1282,2014-11-01 00:44:50,26178,22018,45.99,2014,11,1,0,Saturday
1283,2014-11-02 02:09:00,26822,22483,29.99,2014,11,2,2,Sunday
1284,2014-11-03 16:22:18,26311,22114,49.99,2014,11,3,16,Monday
1285,2014-11-03 18:06:31,26745,22429,49.99,2014,11,3,18,Monday
1286,2014-11-03 18:31:56,26674,22382,49.99,2014,11,3,18,Monday
1287,2014-11-05 09:16:36,26544,22280,45.99,2014,11,5,9,Wednesday
1288,2014-11-05 13:22:46,26451,22216,49.99,2014,11,5,13,Wednesday
1289,2014-11-05 22:23:33,26708,22403,59.99,2014,11,5,22,Wednesday
1290,2014-11-05 22:42:48,26349,22143,49.99,2014,11,5,22,Wednesday
1291,2014-11-06 04:57:08,26688,22390,29.99,2014,11,6,4,Thursday
1292,2014-11-06 08:28:09,26302,22108,49.99,2014,11,6,8,Thursday
1293,2014-11-07 01:20:05,26548,22283,49.99,2014,11,7,1,Friday
1294,2014-11-08 17:50:25,26644,22359,45.99,2014,11,8,17,Saturday
1295,2014-11-09 01:01:40,27184,22752,49.99,2014,11,9,1,Sunday
1296,2014-11-10 02:13:28,26722,22411,49.99,2014,11,10,2,Monday
1297,2014-11-10 04:18:56,26931,22560,29.99,2014,11,10,4,Monday
1298,2014-11-10 09:04:45,26860,22511,49.99,2014,11,10,9,Monday
1299,2014-11-12 13:20:51,26913,22547,45.99,2014,11,12,13,Wednesday
1300,2014-11-13 04:05:02,27139,22717,49.99,2014,11,13,4,Thursday
1301,2014-11-13 12:32:53,27606,23063,49.99,2014,11,13,12,Thursday
1302,2014-11-14 16:59:21,26887,22532,45.99,2014,11,14,16,Friday
1303,2014-11-14 17:48:01,27029,22634,45.99,2014,11,14,17,Friday
1304,2014-11-15 01:21:10,27822,23215,45.99,2014,11,15,1,Saturday
1305,2014-11-15 03:45:17,26878,22526,45.99,2014,11,15,3,Saturday
1306,2014-11-15 12:00:24,26985,22598,29.99,2014,11,15,12,Saturday
1307,2014-11-15 17:22:35,26918,22551,59.99,2014,11,15,17,Saturday
1308,2014-11-15 19:53:58,27211,22773,45.99,2014,11,15,19,Saturday
1309,2014-11-15 20:58:04,27299,22836,45.99,2014,11,15,20,Saturday
1310,2014-11-16 19:01:53,27158,22731,29.99,2014,11,16,19,Sunday
1311,2014-11-17 12:43:22,27813,23208,29.99,2014,11,17,12,Monday
1312,2014-11-17 16:01:52,27474,22966,45.99,2014,11,17,16,Monday
1313,2014-11-18 13:52:49,27345,22869,59.99,2014,11,18,13,Tuesday
1314,2014-11-18 23:39:37,27135,22714,49.99,2014,11,18,23,Tuesday
1315,2014-11-19 12:42:38,28074,23402,45.99,2014,11,19,12,Wednesday
1316,2014-11-19 21:18:28,27503,22986,59.99,2014,11,19,21,Wednesday
1317,2014-11-20 04:34:02,28199,23496,49.99,2014,11,20,4,Thursday
1318,2014-11-20 07:51:17,27554,23026,49.99,2014,11,20,7,Thursday
1319,2014-11-20 12:21:40,27303,22839,45.99,2014,11,20,12,Thursday
1320,2014-11-20 18:37:27,28002,23347,45.99,2014,11,20,18,Thursday
1321,2014-11-20 21:07:09,27630,23080,59.99,2014,11,20,21,Thursday
1322,2014-11-21 03:06:45,27853,23239,49.99,2014,11,21,3,Friday
1323,2014-11-21 12:40:06,28051,23386,49.99,2014,11,21,12,Friday
1324,2014-11-21 15:08:12,27964,23321,49.99,2014,11,21,15,Friday
1325,2014-11-21 16:31:31,27356,22879,49.99,2014,11,21,16,Friday
1326,2014-11-21 18:04:23,27824,23217,45.99,2014,11,21,18,Friday
1327,2014-11-21 22:50:33,28161,23467,49.99,2014,11,21,22,Friday
1328,2014-11-22 09:14:11,27741,23157,49.99,2014,11,22,9,Saturday
1329,2014-11-22 16:16:05,27666,23107,49.99,2014,11,22,16,Saturday
1330,2014-11-23 05:55:14,28180,23482,49.99,2014,11,23,5,Sunday
1331,2014-11-23 18:08:46,27858,23242,49.99,2014,11,23,18,Sunday
1332,2014-11-25 10:56:48,27953,23312,45.99,2014,11,25,10,Tuesday
1333,2014-11-25 11:39:40,28238,23526,59.99,2014,11,25,11,Tuesday
1334,2014-11-26 00:52:02,27868,23251,49.99,2014,11,26,0,Wednesday
1335,2014-11-26 06:15:04,28389,23634,45.99,2014,11,26,6,Wednesday
1336,2014-11-28 13:46:58,28034,23374,49.99,2014,11,28,13,Friday
1337,2014-11-28 13:57:26,27800,23200,45.99,2014,11,28,13,Friday
1338,2014-11-28 18:08:12,27965,23321,45.99,2014,11,28,18,Friday
1339,2014-11-29 04:08:53,28153,23460,59.99,2014,11,29,4,Saturday
1340,2014-11-29 11:31:49,27895,23272,49.99,2014,11,29,11,Saturday
1341,2014-11-29 12:27:56,28842,23973,49.99,2014,11,29,12,Saturday
1342,2014-11-29 15:13:46,28639,23822,49.99,2014,11,29,15,Saturday
1343,2014-11-29 19:34:46,28776,23924,45.99,2014,11,29,19,Saturday
1344,2014-11-30 03:45:52,28170,23475,49.99,2014,11,30,3,Sunday
1345,2014-11-30 08:12:32,28940,24043,29.99,2014,11,30,8,Sunday
1346,2014-11-30 21:43:02,28700,23868,49.99,2014,11,30,21,Sunday
1347,2014-12-01 05:29:43,29304,24308,49.99,2014,12,1,5,Monday
1348,2014-12-01 10:37:22,29476,24433,49.99,2014,12,1,10,Monday
1349,2014-12-01 11:58:26,29245,24265,49.99,2014,12,1,11,Monday
1350,2014-12-01 14:54:59,29530,24472,49.99,2014,12,1,14,Monday
1351,2014-12-01 17:00:49,29553,24490,49.99,2014,12,1,17,Monday
1352,2014-12-01 23:07:35,28832,23967,45.99,2014,12,1,23,Monday
1353,2014-12-02 02:45:04,28893,24012,49.99,2014,12,2,2,Tuesday
1354,2014-12-02 03:42:19,28285,23559,45.99,2014,12,2,3,Tuesday
1355,2014-12-02 11:08:41,29631,24544,49.99,2014,12,2,11,Tuesday
1356,2014-12-03 02:31:55,29115,24172,49.99,2014,12,3,2,Wednesday
1357,2014-12-03 11:58:33,29777,24646,49.99,2014,12,3,11,Wednesday
1358,2014-12-03 13:24:19,29672,24573,49.99,2014,12,3,13,Wednesday
1359,2014-12-03 14:17:59,29624,24538,49.99,2014,12,3,14,Wednesday
1360,2014-12-03 16:05:34,29928,24751,49.99,2014,12,3,16,Wednesday
1361,2014-12-03 18:07:56,28530,23741,49.99,2014,12,3,18,Wednesday
1362,2014-12-04 00:46:21,29654,24561,59.99,2014,12,4,0,Thursday
1363,2014-12-04 04:56:13,29745,24624,49.99,2014,12,4,4,Thursday
1364,2014-12-04 17:35:47,28345,23604,49.99,2014,12,4,17,Thursday
1365,2014-12-04 18:39:23,29275,24286,49.99,2014,12,4,18,Thursday
1366,2014-12-05 00:31:25,29737,24618,49.99,2014,12,5,0,Friday
1367,2014-12-05 02:48:29,29372,24356,59.99,2014,12,5,2,Friday
1368,2014-12-05 16:57:07,28600,23792,45.99,2014,12,5,16,Friday
1369,2014-12-05 19:10:46,29425,24398,49.99,2014,12,5,19,Friday
1370,2014-12-06 02:39:11,30016,24816,49.99,2014,12,6,2,Saturday
1371,2014-12-06 07:37:58,29912,24740,49.99,2014,12,6,7,Saturday
1372,2014-12-06 16:37:50,29445,24413,45.99,2014,12,6,16,Saturday
1373,2014-12-07 01:22:20,30062,24852,45.99,2014,12,7,1,Sunday
1374,2014-12-07 02:33:52,29549,24486,49.99,2014,12,7,2,Sunday
1375,2014-12-07 04:45:26,29407,24385,45.99,2014,12,7,4,Sunday
1376,2014-12-07 05:06:50,29083,24150,49.99,2014,12,7,5,Sunday
1377,2014-12-07 08:48:59,29118,24174,45.99,2014,12,7,8,Sunday
1378,2014-12-07 17:27:25,28680,23852,45.99,2014,12,7,17,Sunday
1379,2014-12-07 18:31:09,28622,23809,49.99,2014,12,7,18,Sunday
1380,2014-12-07 22:24:28,29804,24666,49.99,2014,12,7,22,Sunday
1381,2014-12-07 22:57:31,30213,24966,49.99,2014,12,7,22,Sunday
1382,2014-12-08 00:16:15,29518,24463,49.99,2014,12,8,0,Monday
1383,2014-12-08 02:50:32,29529,24471,49.99,2014,12,8,2,Monday
1384,2014-12-08 03:11:32,30209,24963,45.99,2014,12,8,3,Monday
1385,2014-12-08 14:10:39,28880,24003,49.99,2014,12,8,14,Monday
1386,2014-12-08 20:58:49,28823,23961,49.99,2014,12,8,20,Monday
1387,2014-12-08 23:59:47,29247,24266,49.99,2014,12,8,23,Monday
1388,2014-12-09 01:15:52,30217,24969,45.99,2014,12,9,1,Tuesday
1389,2014-12-09 11:19:53,29588,24514,49.99,2014,12,9,11,Tuesday
1390,2014-12-09 18:31:19,30422,25117,29.99,2014,12,9,18,Tuesday
1391,2014-12-09 18:46:41,29978,24785,49.99,2014,12,9,18,Tuesday
1392,2014-12-09 19:49:31,30341,25058,49.99,2014,12,9,19,Tuesday
1393,2014-12-09 20:35:27,28788,23932,29.99,2014,12,9,20,Tuesday
1394,2014-12-10 02:17:39,30399,25099,49.99,2014,12,10,2,Wednesday
1395,2014-12-10 03:41:29,28809,23950,59.99,2014,12,10,3,Wednesday
1396,2014-12-10 08:38:46,29505,24453,45.99,2014,12,10,8,Wednesday
1397,2014-12-10 19:53:04,29060,24132,49.99,2014,12,10,19,Wednesday
1398,2014-12-10 22:00:43,30361,25070,49.99,2014,12,10,22,Wednesday
1399,2014-12-10 22:54:59,29531,24472,29.99,2014,12,10,22,Wednesday
1400,2014-12-11 02:39:59,30070,24858,49.99,2014,12,11,2,Thursday
1401,2014-12-11 06:23:24,30553,25214,49.99,2014,12,11,6,Thursday
1402,2014-12-11 08:49:37,29759,24633,49.99,2014,12,11,8,Thursday
1403,2014-12-11 11:06:43,30058,24848,49.99,2014,12,11,11,Thursday
1404,2014-12-11 17:25:11,29806,24667,45.99,2014,12,11,17,Thursday
1405,2014-12-12 01:20:56,29265,24278,45.99,2014,12,12,1,Friday
1406,2014-12-12 08:50:46,30350,25063,45.99,2014,12,12,8,Friday
1407,2014-12-12 09:54:07,30545,25206,49.99,2014,12,12,9,Friday
1408,2014-12-13 05:24:16,30517,25186,29.99,2014,12,13,5,Saturday
1409,2014-12-13 07:25:14,29217,24246,49.99,2014,12,13,7,Saturday
1410,2014-12-13 22:22:21,30844,25444,45.99,2014,12,13,22,Saturday
1411,2014-12-14 06:46:59,29480,24436,49.99,2014,12,14,6,Sunday
1412,2014-12-14 07:07:11,29557,24493,49.99,2014,12,14,7,Sunday
1413,2014-12-14 08:33:43,29652,24560,49.99,2014,12,14,8,Sunday
1414,2014-12-15 02:03:03,29691,24586,45.99,2014,12,15,2,Monday
1415,2014-12-15 17:50:00,30221,24972,29.99,2014,12,15,17,Monday
1416,2014-12-15 22:14:56,30946,25521,49.99,2014,12,15,22,Monday
1417,2014-12-16 15:08:30,29746,24625,59.99,2014,12,16,15,Tuesday
1418,2014-12-16 16:57:42,30129,24900,49.99,2014,12,16,16,Tuesday
1419,2014-12-17 09:20:46,29838,24689,59.99,2014,12,17,9,Wednesday
1420,2014-12-18 08:53:06,30920,25502,49.99,2014,12,18,8,Thursday
