order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,year,month,day,hour,day_name
25409,2014-12-10 20:40:32,389972,329186,2,1,59.99,22.49,2014,12,10,20,Wednesday
25410,2014-12-10 20:54:25,389994,283680,1,1,49.99,19.49,2014,12,10,20,Wednesday
25411,2014-12-10 21:06:08,390000,329209,1,1,49.99,19.49,2014,12,10,21,Wednesday
25412,2014-12-10 21:15:17,390015,329222,1,1,49.99,19.49,2014,12,10,21,Wednesday
25413,2014-12-10 21:15:42,390011,329218,1,1,49.99,19.49,2014,12,10,21,Wednesday
25414,2014-12-10 21:16:16,390017,329224,4,1,29.99,9.49,2014,12,10,21,Wednesday
25415,2014-12-10 22:19:45,390053,289766,1,1,49.99,19.49,2014,12,10,22,Wednesday
25416,2014-12-10 22:27:48,390054,329255,1,1,49.99,19.49,2014,12,10,22,Wednesday
25417,2014-12-10 22:46:47,390069,329266,1,1,49.99,19.49,2014,12,10,22,Wednesday
25418,2014-12-10 23:00:49,390081,329277,1,1,49.99,19.49,2014,12,10,23,Wednesday
25419,2014-12-10 23:11:52,390087,329283,3,2,105.98,36.98,2014,12,10,23,Wednesday
25420,2014-12-10 23:13:49,390090,276594,3,2,95.98,33.98,2014,12,10,23,Wednesday
25421,2014-12-10 23:19:20,390092,329287,2,1,59.99,22.49,2014,12,10,23,Wednesday
25422,2014-12-11 00:01:57,390113,318189,1,2,95.98,33.98,2014,12,11,0,Thursday
25423,2014-12-11 00:35:54,390126,286336,1,1,49.99,19.49,2014,12,11,0,Thursday
25424,2014-12-11 00:36:41,390125,329312,1,1,49.99,19.49,2014,12,11,0,Thursday
25425,2014-12-11 00:51:17,390135,295317,1,2,95.98,33.98,2014,12,11,0,Thursday
25426,2014-12-11 01:04:20,390141,329323,1,1,49.99,19.49,2014,12,11,1,Thursday
25427,2014-12-11 01:43:30,390150,329330,1,2,79.98,28.98,2014,12,11,1,Thursday
25428,2014-12-11 02:08:07,390159,329338,1,1,49.99,19.49,2014,12,11,2,Thursday
25429,2014-12-11 02:21:00,390160,329339,1,1,49.99,19.49,2014,12,11,2,Thursday
25430,2014-12-11 06:13:17,390239,329407,1,1,49.99,19.49,2014,12,11,6,Thursday
25431,2014-12-11 06:45:21,390249,329414,1,2,95.98,33.98,2014,12,11,6,Thursday
25432,2014-12-11 06:48:59,390253,329418,1,1,49.99,19.49,2014,12,11,6,Thursday
25433,2014-12-11 06:50:20,390252,329417,1,2,79.98,28.98,2014,12,11,6,Thursday
25434,2014-12-11 07:08:27,390261,329425,1,1,49.99,19.49,2014,12,11,7,Thursday
25435,2014-12-11 07:12:40,390264,329427,4,1,29.99,9.49,2014,12,11,7,Thursday
25436,2014-12-11 07:13:41,390265,329428,1,1,49.99,19.49,2014,12,11,7,Thursday
25437,2014-12-11 07:28:05,390268,329431,3,1,45.99,14.49,2014,12,11,7,Thursday
25438,2014-12-11 07:40:54,390279,329436,1,2,95.98,33.98,2014,12,11,7,Thursday
25439,2014-12-11 07:50:10,390284,297819,1,2,95.98,33.98,2014,12,11,7,Thursday
25440,2014-12-11 07:55:35,390288,329443,1,2,79.98,28.98,2014,12,11,7,Thursday
25441,2014-12-11 07:59:53,390292,329446,1,1,49.99,19.49,2014,12,11,7,Thursday
25442,2014-12-11 08:15:05,390299,329451,1,1,49.99,19.49,2014,12,11,8,Thursday
25443,2014-12-11 08:19:53,390308,329459,1,1,49.99,19.49,2014,12,11,8,Thursday
25444,2014-12-11 08:22:21,390306,329457,1,2,95.98,33.98,2014,12,11,8,Thursday
25445,2014-12-11 08:59:30,390331,329479,2,1,59.99,22.49,2014,12,11,8,Thursday
25446,2014-12-11 08:59:48,390330,329478,2,2,105.98,36.98,2014,12,11,8,Thursday
25447,2014-12-11 09:02:08,390335,329483,1,1,49.99,19.49,2014,12,11,9,Thursday
25448,2014-12-11 09:08:36,390332,329480,1,1,49.99,19.49,2014,12,11,9,Thursday
25449,2014-12-11 09:21:29,390347,329494,1,1,49.99,19.49,2014,12,11,9,Thursday
25450,2014-12-11 09:28:49,390361,329506,1,1,49.99,19.49,2014,12,11,9,Thursday
25451,2014-12-11 09:30:05,390359,329505,3,2,75.98,23.98,2014,12,11,9,Thursday
25452,2014-12-11 09:46:47,390375,329515,2,2,105.98,36.98,2014,12,11,9,Thursday
25453,2014-12-11 09:49:08,390381,329519,1,2,79.98,28.98,2014,12,11,9,Thursday
25454,2014-12-11 10:17:22,390398,266638,2,1,59.99,22.49,2014,12,11,10,Thursday
25455,2014-12-11 10:34:13,390413,329543,3,1,45.99,14.49,2014,12,11,10,Thursday
25456,2014-12-11 10:45:33,390419,329549,2,1,59.99,22.49,2014,12,11,10,Thursday
25457,2014-12-11 10:52:15,390433,329563,3,1,45.99,14.49,2014,12,11,10,Thursday
25458,2014-12-11 10:59:58,390434,329564,3,2,75.98,23.98,2014,12,11,10,Thursday
25459,2014-12-11 11:02:15,390445,290903,3,1,45.99,14.49,2014,12,11,11,Thursday
25460,2014-12-11 11:09:58,390448,329573,4,1,29.99,9.49,2014,12,11,11,Thursday
25461,2014-12-11 11:10:46,390452,329577,4,1,29.99,9.49,2014,12,11,11,Thursday
25462,2014-12-11 11:24:29,390468,329589,1,2,79.98,28.98,2014,12,11,11,Thursday
25463,2014-12-11 11:29:30,390475,329595,1,1,49.99,19.49,2014,12,11,11,Thursday
25464,2014-12-11 11:38:22,390481,329599,1,1,49.99,19.49,2014,12,11,11,Thursday
25465,2014-12-11 11:45:30,390487,313817,1,1,49.99,19.49,2014,12,11,11,Thursday
25466,2014-12-11 11:48:22,390494,329606,1,1,49.99,19.49,2014,12,11,11,Thursday
25467,2014-12-11 11:55:44,390501,329610,1,1,49.99,19.49,2014,12,11,11,Thursday
25468,2014-12-11 12:06:51,390512,329618,1,1,49.99,19.49,2014,12,11,12,Thursday
25469,2014-12-11 12:15:09,390521,329626,1,1,49.99,19.49,2014,12,11,12,Thursday
25470,2014-12-11 12:20:43,390527,302870,1,1,49.99,19.49,2014,12,11,12,Thursday
25471,2014-12-11 12:30:07,390551,329650,1,2,79.98,28.98,2014,12,11,12,Thursday
25472,2014-12-11 12:46:52,390577,329672,1,1,49.99,19.49,2014,12,11,12,Thursday
25473,2014-12-11 13:09:16,390603,329694,1,1,49.99,19.49,2014,12,11,13,Thursday
25474,2014-12-11 13:18:49,390618,329707,1,2,109.98,41.98,2014,12,11,13,Thursday
25475,2014-12-11 13:22:43,390614,299528,3,2,75.98,23.98,2014,12,11,13,Thursday
25476,2014-12-11 13:53:10,390649,329733,1,1,49.99,19.49,2014,12,11,13,Thursday
25477,2014-12-11 13:56:24,390656,329738,2,2,105.98,36.98,2014,12,11,13,Thursday
25478,2014-12-11 14:35:32,390699,329778,2,1,59.99,22.49,2014,12,11,14,Thursday
25479,2014-12-11 14:46:17,390708,329787,1,1,49.99,19.49,2014,12,11,14,Thursday
25480,2014-12-11 14:52:45,390719,288356,1,1,49.99,19.49,2014,12,11,14,Thursday
25481,2014-12-11 14:58:49,390722,329799,1,2,79.98,28.98,2014,12,11,14,Thursday
25482,2014-12-11 15:19:06,390755,329827,1,1,49.99,19.49,2014,12,11,15,Thursday
25483,2014-12-11 15:39:58,390781,329846,1,1,49.99,19.49,2014,12,11,15,Thursday
25484,2014-12-11 15:44:23,390784,329848,1,1,49.99,19.49,2014,12,11,15,Thursday
25485,2014-12-11 15:48:03,390796,329858,2,1,59.99,22.49,2014,12,11,15,Thursday
25486,2014-12-11 16:20:38,390829,329887,1,2,79.98,28.98,2014,12,11,16,Thursday
25487,2014-12-11 16:27:03,390843,329901,1,1,49.99,19.49,2014,12,11,16,Thursday
25488,2014-12-11 16:34:16,390839,329897,2,1,59.99,22.49,2014,12,11,16,Thursday
25489,2014-12-11 16:48:43,390861,329917,1,2,95.98,33.98,2014,12,11,16,Thursday
25490,2014-12-11 16:53:26,390862,329918,1,1,49.99,19.49,2014,12,11,16,Thursday
25491,2014-12-11 17:18:01,390894,329948,1,1,49.99,19.49,2014,12,11,17,Thursday
25492,2014-12-11 17:32:12,390903,329955,3,1,45.99,14.49,2014,12,11,17,Thursday
25493,2014-12-11 17:43:26,390917,329969,2,2,89.98,31.98,2014,12,11,17,Thursday
25494,2014-12-11 18:35:44,390963,330001,1,2,95.98,33.98,2014,12,11,18,Thursday
25495,2014-12-11 18:42:01,390964,316321,1,1,49.99,19.49,2014,12,11,18,Thursday
25496,2014-12-11 19:41:22,391019,330046,3,1,45.99,14.49,2014,12,11,19,Thursday
25497,2014-12-11 19:57:30,391027,330053,1,2,109.98,41.98,2014,12,11,19,Thursday
25498,2014-12-11 20:32:40,391059,330079,1,2,95.98,33.98,2014,12,11,20,Thursday
25499,2014-12-11 20:58:41,391064,330084,1,2,79.98,28.98,2014,12,11,20,Thursday
25500,2014-12-11 21:00:38,391066,330085,4,1,29.99,9.49,2014,12,11,21,Thursday
25501,2014-12-11 21:32:44,391095,330110,1,1,49.99,19.49,2014,12,11,21,Thursday
25502,2014-12-11 21:53:06,391114,330125,1,2,95.98,33.98,2014,12,11,21,Thursday
25503,2014-12-11 22:14:29,391121,330132,3,2,75.98,23.98,2014,12,11,22,Thursday
25504,2014-12-11 22:29:30,391131,330138,1,2,79.98,28.98,2014,12,11,22,Thursday
25505,2014-12-11 22:39:09,391143,330148,2,1,59.99,22.49,2014,12,11,22,Thursday
25506,2014-12-11 23:32:17,391162,330164,1,2,79.98,28.98,2014,12,11,23,Thursday
25507,2014-12-11 23:47:07,391168,330168,1,1,49.99,19.49,2014,12,11,23,Thursday
25508,2014-12-11 23:53:21,391177,330177,1,1,49.99,19.49,2014,12,11,23,Thursday
25509,2014-12-12 00:02:42,391180,302872,3,1,45.99,14.49,2014,12,12,0,Friday
25510,2014-12-12 00:19:11,391187,330185,3,1,45.99,14.49,2014,12,12,0,Friday
25511,2014-12-12 01:14:20,391215,301741,3,1,45.99,14.49,2014,12,12,1,Friday
25512,2014-12-12 01:14:49,391218,275771,3,2,75.98,23.98,2014,12,12,1,Friday
25513,2014-12-12 01:51:04,391230,314179,1,1,49.99,19.49,2014,12,12,1,Friday
25514,2014-12-12 06:07:43,391306,330290,3,1,45.99,14.49,2014,12,12,6,Friday
25515,2014-12-12 06:50:55,391319,290441,3,2,75.98,23.98,2014,12,12,6,Friday
25516,2014-12-12 06:53:15,391317,316234,1,2,79.98,28.98,2014,12,12,6,Friday
25517,2014-12-12 06:59:37,391318,330300,4,1,29.99,9.49,2014,12,12,6,Friday
25518,2014-12-12 07:50:20,391342,330320,1,1,49.99,19.49,2014,12,12,7,Friday
25519,2014-12-12 07:57:37,391349,330327,1,1,49.99,19.49,2014,12,12,7,Friday
25520,2014-12-12 08:14:24,391356,297599,2,1,59.99,22.49,2014,12,12,8,Friday
25521,2014-12-12 08:14:56,391353,330329,1,1,49.99,19.49,2014,12,12,8,Friday
25522,2014-12-12 08:35:27,391370,330343,1,2,79.98,28.98,2014,12,12,8,Friday
25523,2014-12-12 08:36:39,391375,330348,1,1,49.99,19.49,2014,12,12,8,Friday
25524,2014-12-12 08:40:38,391376,330349,1,2,95.98,33.98,2014,12,12,8,Friday
25525,2014-12-12 08:44:41,391380,330352,1,2,109.98,41.98,2014,12,12,8,Friday
25526,2014-12-12 09:07:16,391400,330368,1,1,49.99,19.49,2014,12,12,9,Friday
25527,2014-12-12 09:31:38,391422,330388,3,1,45.99,14.49,2014,12,12,9,Friday
25528,2014-12-12 09:53:13,391443,330406,1,2,95.98,33.98,2014,12,12,9,Friday
25529,2014-12-12 09:55:50,391446,330409,1,1,49.99,19.49,2014,12,12,9,Friday
25530,2014-12-12 10:13:22,391459,330420,1,1,49.99,19.49,2014,12,12,10,Friday
25531,2014-12-12 10:15:29,391463,330422,1,1,49.99,19.49,2014,12,12,10,Friday
25532,2014-12-12 10:34:33,391486,330442,1,2,79.98,28.98,2014,12,12,10,Friday
25533,2014-12-12 10:36:28,391481,330439,3,2,105.98,36.98,2014,12,12,10,Friday
25534,2014-12-12 10:39:47,391483,330440,1,1,49.99,19.49,2014,12,12,10,Friday
25535,2014-12-12 10:53:54,391498,330453,1,1,49.99,19.49,2014,12,12,10,Friday
25536,2014-12-12 11:00:24,391499,330454,3,2,75.98,23.98,2014,12,12,11,Friday
25537,2014-12-12 11:17:59,391516,330468,3,1,45.99,14.49,2014,12,12,11,Friday
25538,2014-12-12 11:19:07,391523,330474,2,1,59.99,22.49,2014,12,12,11,Friday
25539,2014-12-12 11:20:34,391532,330481,1,1,49.99,19.49,2014,12,12,11,Friday
25540,2014-12-12 12:14:51,391594,330535,1,2,95.98,33.98,2014,12,12,12,Friday
25541,2014-12-12 12:17:15,391593,330534,1,1,49.99,19.49,2014,12,12,12,Friday
25542,2014-12-12 12:40:09,391619,288321,1,2,95.98,33.98,2014,12,12,12,Friday
25543,2014-12-12 12:45:12,391624,330561,1,1,49.99,19.49,2014,12,12,12,Friday
25544,2014-12-12 12:51:46,391643,330575,1,1,49.99,19.49,2014,12,12,12,Friday
25545,2014-12-12 12:52:12,391642,330574,4,1,29.99,9.49,2014,12,12,12,Friday
25546,2014-12-12 13:05:30,391654,330582,1,1,49.99,19.49,2014,12,12,13,Friday
25547,2014-12-12 13:47:25,391702,330627,1,1,49.99,19.49,2014,12,12,13,Friday
25548,2014-12-12 14:00:43,391717,330641,1,1,49.99,19.49,2014,12,12,14,Friday
25549,2014-12-12 14:04:40,391721,330645,1,2,79.98,28.98,2014,12,12,14,Friday
25550,2014-12-12 14:09:23,391732,330653,3,1,45.99,14.49,2014,12,12,14,Friday
25551,2014-12-12 14:25:27,391745,330662,1,1,49.99,19.49,2014,12,12,14,Friday
25552,2014-12-12 14:52:48,391780,330692,1,2,95.98,33.98,2014,12,12,14,Friday
25553,2014-12-12 15:17:25,391813,330718,1,2,79.98,28.98,2014,12,12,15,Friday
25554,2014-12-12 15:18:29,391815,330720,1,2,79.98,28.98,2014,12,12,15,Friday
25555,2014-12-12 15:19:58,391816,330721,1,1,49.99,19.49,2014,12,12,15,Friday
25556,2014-12-12 15:26:52,391821,330725,3,1,45.99,14.49,2014,12,12,15,Friday
25557,2014-12-12 15:30:33,391825,330728,4,1,29.99,9.49,2014,12,12,15,Friday
25558,2014-12-12 15:48:49,391845,330742,1,1,49.99,19.49,2014,12,12,15,Friday
25559,2014-12-12 16:01:15,391858,320005,2,1,59.99,22.49,2014,12,12,16,Friday
25560,2014-12-12 16:02:13,391859,330754,1,1,49.99,19.49,2014,12,12,16,Friday
25561,2014-12-12 16:03:23,391861,330756,1,2,109.98,41.98,2014,12,12,16,Friday
25562,2014-12-12 16:22:06,391878,330769,1,1,49.99,19.49,2014,12,12,16,Friday
25563,2014-12-12 16:25:37,391888,330778,4,1,29.99,9.49,2014,12,12,16,Friday
25564,2014-12-12 16:38:49,391905,330792,2,1,59.99,22.49,2014,12,12,16,Friday
25565,2014-12-12 16:39:33,391916,303070,1,1,49.99,19.49,2014,12,12,16,Friday
25566,2014-12-12 16:55:34,391931,330814,1,1,49.99,19.49,2014,12,12,16,Friday
25567,2014-12-12 16:58:50,391940,301187,1,1,49.99,19.49,2014,12,12,16,Friday
25568,2014-12-12 17:10:03,391947,270507,1,1,49.99,19.49,2014,12,12,17,Friday
25569,2014-12-12 17:14:47,391946,300978,1,2,95.98,33.98,2014,12,12,17,Friday
25570,2014-12-12 18:05:41,391996,317079,3,2,95.98,33.98,2014,12,12,18,Friday
25571,2014-12-12 18:10:47,392000,330867,1,1,49.99,19.49,2014,12,12,18,Friday
25572,2014-12-12 18:11:41,392007,283745,3,2,75.98,23.98,2014,12,12,18,Friday
25573,2014-12-12 18:42:39,392025,330888,3,2,75.98,23.98,2014,12,12,18,Friday
25574,2014-12-12 19:00:14,392038,299468,1,1,49.99,19.49,2014,12,12,19,Friday
25575,2014-12-12 19:01:56,392041,330901,1,1,49.99,19.49,2014,12,12,19,Friday
25576,2014-12-12 19:07:13,392042,286551,1,1,49.99,19.49,2014,12,12,19,Friday
25577,2014-12-12 19:10:37,392049,330905,1,2,95.98,33.98,2014,12,12,19,Friday
25578,2014-12-12 19:58:12,392084,330934,4,1,29.99,9.49,2014,12,12,19,Friday
25579,2014-12-12 20:18:27,392094,330944,4,1,29.99,9.49,2014,12,12,20,Friday
25580,2014-12-12 20:48:56,392110,330958,1,1,49.99,19.49,2014,12,12,20,Friday
25581,2014-12-12 20:54:04,392114,330961,1,2,79.98,28.98,2014,12,12,20,Friday
25582,2014-12-12 21:13:09,392126,330971,1,1,49.99,19.49,2014,12,12,21,Friday
25583,2014-12-12 21:57:33,392147,330987,1,1,49.99,19.49,2014,12,12,21,Friday
25584,2014-12-12 22:14:03,392157,330996,1,1,49.99,19.49,2014,12,12,22,Friday
25585,2014-12-12 23:26:07,392184,331021,1,1,49.99,19.49,2014,12,12,23,Friday
25586,2014-12-13 00:22:15,392211,331043,3,2,75.98,23.98,2014,12,13,0,Saturday
25587,2014-12-13 00:37:27,392215,331047,2,2,89.98,31.98,2014,12,13,0,Saturday
25588,2014-12-13 00:50:41,392217,331049,1,1,49.99,19.49,2014,12,13,0,Saturday
25589,2014-12-13 01:19:10,392224,331053,1,1,49.99,19.49,2014,12,13,1,Saturday
25590,2014-12-13 02:03:18,392235,331062,2,2,105.98,36.98,2014,12,13,2,Saturday
25591,2014-12-13 02:37:25,392249,331071,2,1,59.99,22.49,2014,12,13,2,Saturday
25592,2014-12-13 03:31:03,392265,331086,1,1,49.99,19.49,2014,12,13,3,Saturday
25593,2014-12-13 04:34:56,392291,331106,1,1,49.99,19.49,2014,12,13,4,Saturday
25594,2014-12-13 06:22:37,392315,331126,1,1,49.99,19.49,2014,12,13,6,Saturday
25595,2014-12-13 07:44:18,392330,305328,1,1,49.99,19.49,2014,12,13,7,Saturday
25596,2014-12-13 08:05:05,392336,331145,1,1,49.99,19.49,2014,12,13,8,Saturday
25597,2014-12-13 09:40:22,392374,331178,4,1,29.99,9.49,2014,12,13,9,Saturday
25598,2014-12-13 10:16:57,392389,331190,1,1,49.99,19.49,2014,12,13,10,Saturday
25599,2014-12-13 10:50:12,392406,331200,4,2,89.98,31.98,2014,12,13,10,Saturday
25600,2014-12-13 11:05:53,392410,331203,2,2,89.98,31.98,2014,12,13,11,Saturday
25601,2014-12-13 11:37:10,392425,331218,2,1,59.99,22.49,2014,12,13,11,Saturday
25602,2014-12-13 12:00:33,392436,331229,1,1,49.99,19.49,2014,12,13,12,Saturday
25603,2014-12-13 12:12:22,392446,331235,1,2,95.98,33.98,2014,12,13,12,Saturday
25604,2014-12-13 13:27:25,392489,331272,1,2,95.98,33.98,2014,12,13,13,Saturday
25605,2014-12-13 14:21:19,392521,331299,2,1,59.99,22.49,2014,12,13,14,Saturday
25606,2014-12-13 14:28:25,392524,280736,4,1,29.99,9.49,2014,12,13,14,Saturday
25607,2014-12-13 14:45:57,392532,331306,1,1,49.99,19.49,2014,12,13,14,Saturday
25608,2014-12-13 15:12:03,392540,331313,3,2,75.98,23.98,2014,12,13,15,Saturday
25609,2014-12-13 16:00:28,392557,331326,1,1,49.99,19.49,2014,12,13,16,Saturday
25610,2014-12-13 16:05:29,392556,303192,1,1,49.99,19.49,2014,12,13,16,Saturday
25611,2014-12-13 17:13:06,392584,331347,1,2,79.98,28.98,2014,12,13,17,Saturday
25612,2014-12-13 17:27:51,392596,331356,3,2,95.98,33.98,2014,12,13,17,Saturday
25613,2014-12-13 18:36:58,392626,331381,1,1,49.99,19.49,2014,12,13,18,Saturday
25614,2014-12-13 18:59:45,392632,331386,1,2,79.98,28.98,2014,12,13,18,Saturday
25615,2014-12-13 19:27:34,392651,300084,2,1,59.99,22.49,2014,12,13,19,Saturday
25616,2014-12-13 20:44:39,392677,318660,1,1,49.99,19.49,2014,12,13,20,Saturday
25617,2014-12-13 20:54:23,392687,321032,3,1,45.99,14.49,2014,12,13,20,Saturday
25618,2014-12-13 20:55:02,392686,331425,2,1,59.99,22.49,2014,12,13,20,Saturday
25619,2014-12-13 20:56:48,392685,331424,3,1,45.99,14.49,2014,12,13,20,Saturday
25620,2014-12-13 23:03:26,392734,331467,1,2,79.98,28.98,2014,12,13,23,Saturday
25621,2014-12-13 23:40:30,392744,331477,1,1,49.99,19.49,2014,12,13,23,Saturday
25622,2014-12-13 23:43:36,392742,331475,3,1,45.99,14.49,2014,12,13,23,Saturday
25623,2014-12-14 02:14:20,392789,331513,1,1,49.99,19.49,2014,12,14,2,Sunday
25624,2014-12-14 02:16:13,392788,331512,1,1,49.99,19.49,2014,12,14,2,Sunday
25625,2014-12-14 02:27:42,392792,331515,3,2,75.98,23.98,2014,12,14,2,Sunday
25626,2014-12-14 02:49:33,392797,331520,1,1,49.99,19.49,2014,12,14,2,Sunday
25627,2014-12-14 02:56:19,392798,331521,2,1,59.99,22.49,2014,12,14,2,Sunday
25628,2014-12-14 03:01:00,392800,331522,1,1,49.99,19.49,2014,12,14,3,Sunday
25629,2014-12-14 04:06:53,392809,331527,2,2,89.98,31.98,2014,12,14,4,Sunday
25630,2014-12-14 05:42:45,392828,299566,1,1,49.99,19.49,2014,12,14,5,Sunday
25631,2014-12-14 06:36:38,392845,331557,3,1,45.99,14.49,2014,12,14,6,Sunday
25632,2014-12-14 07:32:08,392855,331565,3,1,45.99,14.49,2014,12,14,7,Sunday
25633,2014-12-14 08:56:44,392876,331580,1,1,49.99,19.49,2014,12,14,8,Sunday
25634,2014-12-14 09:18:39,392889,312722,4,1,29.99,9.49,2014,12,14,9,Sunday
25635,2014-12-14 11:25:04,392926,331611,3,2,95.98,33.98,2014,12,14,11,Sunday
25636,2014-12-14 12:57:19,392968,331647,1,1,49.99,19.49,2014,12,14,12,Sunday
25637,2014-12-14 13:15:54,392974,331652,1,1,49.99,19.49,2014,12,14,13,Sunday
25638,2014-12-14 13:22:15,392977,331654,1,2,79.98,28.98,2014,12,14,13,Sunday
25639,2014-12-14 13:41:47,392984,331661,4,2,79.98,28.98,2014,12,14,13,Sunday
25640,2014-12-14 14:00:24,392992,331665,3,1,45.99,14.49,2014,12,14,14,Sunday
25641,2014-12-14 15:06:56,393019,288563,1,2,79.98,28.98,2014,12,14,15,Sunday
25642,2014-12-14 16:33:35,393050,331713,1,1,49.99,19.49,2014,12,14,16,Sunday
25643,2014-12-14 16:51:30,393064,331726,1,2,95.98,33.98,2014,12,14,16,Sunday
25644,2014-12-14 17:10:07,393070,297392,4,1,29.99,9.49,2014,12,14,17,Sunday
25645,2014-12-14 17:13:37,393075,290275,1,1,49.99,19.49,2014,12,14,17,Sunday
25646,2014-12-14 17:35:15,393083,328735,3,1,45.99,14.49,2014,12,14,17,Sunday
25647,2014-12-14 18:22:39,393101,288632,1,1,49.99,19.49,2014,12,14,18,Sunday
25648,2014-12-14 18:51:48,393118,331770,1,1,49.99,19.49,2014,12,14,18,Sunday
25649,2014-12-14 19:33:23,393127,331779,1,1,49.99,19.49,2014,12,14,19,Sunday
25650,2014-12-14 19:36:41,393132,331783,2,1,59.99,22.49,2014,12,14,19,Sunday
25651,2014-12-14 20:01:59,393145,331793,1,2,95.98,33.98,2014,12,14,20,Sunday
25652,2014-12-14 20:07:02,393149,331796,1,1,49.99,19.49,2014,12,14,20,Sunday
25653,2014-12-14 20:07:22,393147,331795,1,1,49.99,19.49,2014,12,14,20,Sunday
25654,2014-12-14 20:21:31,393154,314397,3,1,45.99,14.49,2014,12,14,20,Sunday
25655,2014-12-14 21:05:46,393179,331819,1,2,95.98,33.98,2014,12,14,21,Sunday
25656,2014-12-14 21:23:51,393190,331829,1,2,95.98,33.98,2014,12,14,21,Sunday
25657,2014-12-14 21:31:42,393195,331834,2,2,89.98,31.98,2014,12,14,21,Sunday
25658,2014-12-14 22:02:41,393211,331848,1,1,49.99,19.49,2014,12,14,22,Sunday
25659,2014-12-14 22:20:10,393224,331860,3,1,45.99,14.49,2014,12,14,22,Sunday
25660,2014-12-14 22:28:36,393226,331862,1,1,49.99,19.49,2014,12,14,22,Sunday
25661,2014-12-14 22:36:20,393228,331864,1,2,109.98,41.98,2014,12,14,22,Sunday
25662,2014-12-14 22:38:09,393231,331867,1,1,49.99,19.49,2014,12,14,22,Sunday
25663,2014-12-14 22:42:29,393238,331872,3,1,45.99,14.49,2014,12,14,22,Sunday
25664,2014-12-14 23:13:55,393246,293776,2,1,59.99,22.49,2014,12,14,23,Sunday
25665,2014-12-14 23:34:16,393258,331886,4,1,29.99,9.49,2014,12,14,23,Sunday
25666,2014-12-14 23:57:26,393277,331903,4,1,29.99,9.49,2014,12,14,23,Sunday
25667,2014-12-15 00:29:45,393284,331910,1,1,49.99,19.49,2014,12,15,0,Monday
25668,2014-12-15 00:32:11,393285,331911,2,1,59.99,22.49,2014,12,15,0,Monday
25669,2014-12-15 01:41:47,393321,331944,1,1,49.99,19.49,2014,12,15,1,Monday
25670,2014-12-15 03:44:01,393374,331990,1,2,95.98,33.98,2014,12,15,3,Monday
25671,2014-12-15 06:46:29,393421,283136,1,1,49.99,19.49,2014,12,15,6,Monday
25672,2014-12-15 06:50:27,393426,332032,1,1,49.99,19.49,2014,12,15,6,Monday
25673,2014-12-15 07:12:56,393435,332038,1,1,49.99,19.49,2014,12,15,7,Monday
25674,2014-12-15 07:16:17,393438,332041,1,2,79.98,28.98,2014,12,15,7,Monday
25675,2014-12-15 07:29:28,393447,332046,1,2,79.98,28.98,2014,12,15,7,Monday
25676,2014-12-15 08:35:37,393470,322785,1,1,49.99,19.49,2014,12,15,8,Monday
25677,2014-12-15 09:10:04,393500,332090,1,1,49.99,19.49,2014,12,15,9,Monday
25678,2014-12-15 09:23:48,393509,332096,1,2,95.98,33.98,2014,12,15,9,Monday
25679,2014-12-15 09:36:27,393532,332116,3,1,45.99,14.49,2014,12,15,9,Monday
25680,2014-12-15 09:40:41,393527,332111,1,1,49.99,19.49,2014,12,15,9,Monday
25681,2014-12-15 09:46:17,393541,332124,1,2,79.98,28.98,2014,12,15,9,Monday
25682,2014-12-15 09:51:42,393546,332128,4,1,29.99,9.49,2014,12,15,9,Monday
25683,2014-12-15 10:07:37,393564,332142,1,2,109.98,41.98,2014,12,15,10,Monday
25684,2014-12-15 10:17:57,393579,332149,1,2,95.98,33.98,2014,12,15,10,Monday
25685,2014-12-15 10:27:42,393592,332159,1,1,49.99,19.49,2014,12,15,10,Monday
25686,2014-12-15 10:44:01,393602,319106,1,1,49.99,19.49,2014,12,15,10,Monday
25687,2014-12-15 11:03:13,393637,332194,3,2,75.98,23.98,2014,12,15,11,Monday
25688,2014-12-15 11:09:07,393638,332195,3,1,45.99,14.49,2014,12,15,11,Monday
25689,2014-12-15 11:16:16,393650,332203,1,1,49.99,19.49,2014,12,15,11,Monday
25690,2014-12-15 11:20:55,393649,332202,1,1,49.99,19.49,2014,12,15,11,Monday
25691,2014-12-15 12:07:02,393685,332234,4,1,29.99,9.49,2014,12,15,12,Monday
25692,2014-12-15 12:08:47,393698,332246,1,1,49.99,19.49,2014,12,15,12,Monday
25693,2014-12-15 12:10:04,393695,332243,1,2,79.98,28.98,2014,12,15,12,Monday
25694,2014-12-15 12:13:12,393701,288981,1,2,95.98,33.98,2014,12,15,12,Monday
25695,2014-12-15 12:25:49,393713,332258,1,1,49.99,19.49,2014,12,15,12,Monday
25696,2014-12-15 12:31:40,393717,332262,3,1,45.99,14.49,2014,12,15,12,Monday
25697,2014-12-15 12:46:28,393742,332282,3,2,75.98,23.98,2014,12,15,12,Monday
25698,2014-12-15 12:50:31,393748,332285,1,1,49.99,19.49,2014,12,15,12,Monday
25699,2014-12-15 12:53:32,393743,332283,2,2,89.98,31.98,2014,12,15,12,Monday
25700,2014-12-15 12:56:17,393749,332286,1,1,49.99,19.49,2014,12,15,12,Monday
